text	label
where to file a complaint for a service	complaint
I get an error when I try to pay for my online order, what do I have to do?	payment_issue
I want to know what the email address of the Customer Support is	contact_customer_service
ive got no online account and id like to open one, please	create_account
where do I notify problems with my payment?	payment_issue
how can I ocntact Customer Support?	contact_customer_service
I need help speaking wiht a human	contact_human_agent
I need information, call Customer Service	contact_customer_service
youre not helping and i want to contact a human agent	contact_human_agent
help me report issues with my payment	payment_issue
my account's been hacked, what do i have to do?	recover_password
I don't want my account, can you delete it?	delete_account
youre not helping, i need help speaking with someone	contact_human_agent
can you tell me the mail address of the Customer Support?	contact_customer_service
I got an error when I attempted to make a payment, but I was charged anyway, what can I do to notify it?	payment_issue
I need a profile, can I create one ?	create_account
I have a problem paying for my online order, help me inform of it	payment_issue
can I see the ticket delivery options?	delivery_options
I wabt to request a bill, tell me how I can do it	get_invoice
can I create several user accounts with a single email?	create_account
i bought a product, help me change my order	change_order
please, i want to know how to modify my purchase	change_order
can I get an invoice?	get_invoice
i lost my password, help me recover it	recover_password
I want to change to another profile	switch_account
my user account was hacked, what should I do to recover it?	recover_password
I'm not happy with the service, help me submit a consumer complaint	complaint
please, ask an agent if i can notify issues paying	payment_issue
I'm happy with the service, what can I do to make an opinion?	review
can I register two user accounts with a single email?	create_account
can u ask an agent what the mail of the Customer Support?	contact_customer_service
iwanna check my invoices	check_invoices
how can I open an account?	create_account
what's the email address to contact Customer Support?	contact_customer_service
i want to get information about obtaining a bill	get_invoice
my account's been hacked, can I recover it?	recover_password
please, can u ask an agent what the hours of client service are?	contact_customer_service
I haven't got an account, can you create one?	create_account
the game was postponed, help me get a refund	get_refund
I haven't got a profile, can I create one?	create_account
I've got no account, what should I do to crezte one?	create_account
i have a problem when trying to make a payment, what should i do?	payment_issue
I'm having an issaue opening an account	registration_problems
ask an agent how I can get some bills	get_invoice
i want information, talk to customer support	contact_customer_service
an error pops when I try to make a payment, what do I have to do?	payment_issue
i want to open an online account, what can i do?	create_account
what's the free number of Customer Service?	contact_customer_service
can u ask an agent what the email to contact customer service is?	contact_customer_service
I need information and I want to call Customer Support	contact_customer_service
where can I check my bills?	check_invoices
i want to see the mail of the Customer Support	contact_customer_service
I found an issue registering	registration_problems
canI file a complaint?	complaint
I got an error when I tried to pay, but I was charged anyway, what can I do to report it?	payment_issue
I'm happy with the service, file a comment	review
I'm happy with the service, what can I do to submit a comment?	review
I need help reporting problems making a payment	payment_issue
ask an agent where I can lodge a consumer complaint for a service, please	complaint
could you ask an agent to delete my fucking account, please?	delete_account
tell me about obtaining some invoices	get_invoice
i wanna close my profile, how can i do it?	delete_account
could u ask an agent if i can close my fucking online account, please?	delete_account
how do i change to another account?	switch_account
I don't like the service, how do I lodge a consumer complaint?	complaint
I want to check cancellation penalties, can you help me?	check_cancellation_fee
I want to obtain a bill, tell me how I can do it	get_invoice
i lost my account password, what should i do to reset it?	recover_password
ask an agent where I could report a fucking problem making a payment, please	payment_issue
how do I see the ticket delivery options?	delivery_options
u are not helping, how can i talk to a human?	contact_human_agent
how can I download an nivoice?	get_invoice
could u ask an agent if i can check their payment methods?	check_payment_methods
I've got no online account, what do I have to do?	create_account
I don't understand you, what should I do to talk to someone?	contact_human_agent
where do i view my bills?	check_invoices
I lost my bills, how  can I view them?	check_invoices
show me the free phone number to contact Customer Service	contact_customer_service
I don't want my online account and I want to close it	delete_account
I don't have a user account and I want to create one	create_account
I'm discontent with the service, can you file a fucking complaint, please?	complaint
i have an issue when trying to pay with card, how can i inform of it?	payment_issue
I'm discontent with the service, I need help submitting a complaint	complaint
I don't have a fucking user account	create_account
can I solve issues paying?	payment_issue
how do i see my bill ?	check_invoices
can you tell me the email address to contact Client Service?	contact_customer_service
help me notify problems with my payment	payment_issue
ive got o online account, what can i do?	create_account
could u ask an agent how to switch to another online account?	switch_account
I have no account, how can I register?	create_account
I found problems creating a profile	registration_problems
I have a problem when trying to make a payment with card, how can I report it?	payment_issue
I don't understand you, can you talk to someone?	contact_human_agent
I want to inform of an issue with my payment, what should I do?	payment_issue
you arent helping and i wanna talk to a human	contact_human_agent
I get an error when I attempt to make a payment for my order	payment_issue
I changed my mind and I would like to close my user account, please	delete_account
ask an agent hhow long the delivery takes	delivery_period
tell me where I can gt an invoice	get_invoice
i want to delete my account, where can i do it?	delete_account
I don't like the service, what do I have to do to lodge a complaint?	complaint
how can i notify payment problems?	payment_issue
im happy with the service, i need help submitting a comment	review
i have no user account, could u open one?	create_account
show me the mail of client service	contact_customer_service
ask an agent if i can contact customer support	contact_customer_service
i can't find my invoice, hwat should i do to check it?	check_invoices
how do I check my bills?	check_invoices
ask an agent to create a profile	create_account
I got an error message when I attempted to pay, but I was charged anyway, can you notify it?	payment_issue
my online account was hacked, get it back	recover_password
i wanna create an account	create_account
i dont want my fucking user account, how can i remove it?	delete_account
I wanna check my orders, can you tell me how to do it?	track_order
I don't understand you, how can I contact a human agent?	contact_human_agent
you're not helping, how do I speak with a human agent?	contact_human_agent
I'd like to see your payment methods	check_payment_methods
I got an error message when I attempted to make a payment, but my card was charged anyway, I need help informing of it	payment_issue
i have a problem when trying to make a payment, how do i report it?	payment_issue
i want to use my other online account, how can i change them?	switch_account
the transfer was declined, what do I have to do?	payment_issue
could you ask an agent how I could see my invoices?	check_invoices
i didn't receive my invoics, how dl i check them?	check_invoices
I wanna check my deliveries, tell me where I can do it	track_order
can you give me information about the delivery period for my tickets?	delivery_period
tell me what the mail to contact Customer Service is	contact_customer_service
can u ask an agent how to see their reimbursement policy?	check_refund_policy
I wanty to kknow how I can check my order	track_order
i wanna know if i can register more than one account with a single email address	create_account
I have a problem making a payment, what should I do to inform of it?	payment_issue
I'm discontent with the service and I want to lodge a complaint	complaint
please, could you ask an agent how to reset my account password?	recover_password
can u ask an agent if there is a free phone number to contact client service?	contact_customer_service
I ordered an item, can I modify my order?	change_order
check your money back policy	check_refund_policy
I have an issue when trying to make a payment, how can I report it?	payment_issue
could you ask an agent to check the options for delivery?	delivery_options
i have a problem paying for my online order, can u report it?	payment_issue
how do I contact someone?	contact_human_agent
I made a mistake, how can I modify my order?	change_order
I want to recover my password, can you help me?	recover_password
I have an issue paying for my order, what can I do to inform of it?	payment_issue
I lost my bill, I need help seeing it	check_invoices
ask an agent if i can obtain some bills	get_invoice
could you ask an agent if I could change to another account?	switch_account
I'm interested in your refund policy, tell me about it	check_refund_policy
I'm not happy with the service, make a consumer complaint	complaint
I have an issue paying with card, can you help me?	payment_issue
soemone stole my password, how can I resewt it?	recover_password
I don't like the service, I need help filing a consumer complaint	complaint
how do I call Customer Support?	contact_customer_service
I want to update my profile	edit_account
I want to ask for information about seeing some invoices	get_invoice
the game was postponed, could I obtain a fucking refund, pleased?	get_refund
i wanna make changes to the information on my profile	edit_account
can you tell me what the number to contact Client Service is?	contact_customer_service
can I see your refund policy?	check_refund_policy
where to track my deliveries	track_order
show me the status of my purchase	track_order
can you tell me what the mail to contact Customer Service is?	contact_customer_service
I want to ask for information about getting some bills	get_invoice
I can't understand you , help me talk to a human	contact_human_agent
can I view the cancellation fee?	check_cancellation_fee
where do i cancel my profie?	delete_account
help me switch to another user account	switch_account
I want tomake a complaint for a service, can you help me?	complaint
please, can u ask an agent if i can lodge a complaint for a service?	complaint
I want to use my other user account, switch them	switch_account
I nede information , how can I speak with Customer Service?	contact_customer_service
the payment didn't go through, can you help me?	payment_issue
ask an agent how i can inform of issues paying	payment_issue
please, could u ask an agent if i could modify my order?	change_order
i want to lodge a review for a service, what can i do?	review
I want to know how I can know where my orders are	track_order
i have a question, i need help contacting client service	contact_customer_service
tell me if I can create more than one account with a single email	create_account
I bought a product, how can I modify my order?	change_order
tell me if I can register several online accounts wqith the same email	create_account
i ordered a product and i want to change my order	change_order
help me speak with Client Service	contact_customer_service
ask an agent if i can make a payment with Amex	check_payment_methods
I want to  contact a  human	contact_human_agent
can you ask an agent how to track my order?	track_order
I have a problem when trying to make a payment with card, can I inform of it?	payment_issue
could you ask an agent to provide information about my bills, please ?	check_invoices
ask an agent to speak with customer support,please	contact_customer_service
please, ask an agent if I can view my bills	check_invoices
i forgot my password, i need help resetting it	recover_password
what information can you tell me about downloading an invoice?	get_invoice
I want to know if I can register two online accounts with a single email	create_account
could youobtain a fucking bill, please?	get_invoice
I want to know how soon I can expect my ticket to arrive	delivery_period
the show was postponed, what do I have to do to request a reimbursement?	get_refund
how can I get some invoices?	get_invoice
acn you ask an agent where I could modify my order, please?	change_order
please, could u find information about the email address to contact Customer Service?	contact_customer_service
I got an error message when I attempted to pay, but I was charged anyway, what do I have to do to report it?	payment_issue
ask an agent if theres a newsletter i could subscribe to	newsletter_subscription
I'd like to view my invoices, could you help me?	check_invoices
I don't have a user account, I need help creating one	create_account
please, could you ask an agent where I can inform of an issue paying?	payment_issue
can u show me the email address of the Customer Support?	contact_customer_service
tell me if I can register more than one account with the same email address	create_account
can you tell me if my shipment is out for delivery?	track_order
the game was cancelled, how can I obtain a refund?	get_refund
where do I view my invoices?	check_invoices
i get an error message when i ty to make a payment for my order, what do i have to do?	payment_issue
I want to see the free number to contact Customer Support	contact_customer_service
i want to get a bill, can you tell me where I can do it?	get_invoice
i wanna know what the number to contact customer support is	contact_customer_service
I have a problem making an payment with card, what do I have to do to report it?	payment_issue
i purchased something, how can i hcange my purchase?	change_order
i have a question, what can i do to contact customer service?	contact_customer_service
i have an issue when trying to pay with card, what should i do to report it?	payment_issue
I want to see the cancellation penalty, what do I have to do?	check_cancellation_fee
can you check the ticket delivery options?	delivery_options
where do I receive a reimbursement?	get_refund
I have a question, can you contact Client Service?	contact_customer_service
I want to notify a payment issue, what should I do?	payment_issue
i want information about the delivery period for my ticket	delivery_period
i cant pay, what do i have to do?	payment_issue
I have a problem paying for my order, how can I inform of it?	payment_issue
I haven't got auser account, help me open one	create_account
I wanna know something about seeing a bill	get_invoice
I've got no online account, what can I do?	create_account
someone stole my  password and  wanna reset it	recover_password
i have an issue when trying to make a payment with card and i want to report it	payment_issue
how can i inform of problems paying?	payment_issue
I would like to track my refund, what should I do ?	track_refund
Igot an error when I tried to pay, but my card was charged anyway , what do I have to do to notify it?	payment_issue
can I create several online accounts with a single email address?	create_account
i dont understand you, how do i contact a human?	contact_human_agent
I want to make a review, what do I have to do?	review
I bought something, can I modify my purchase?	change_order
i have an issue when trying to pay with card, what should i do to inform of it?	payment_issue
I got an error message when I attempted to pay, but my card was charged anyway, help me notify it	payment_issue
i dont like the service, what do i have to do to file a complaint?	complaint
I'd like to create an online account, what do I have to do?	create_account
I wanna know how I could request some bills	get_invoice
tell me if I can check my shipment	track_order
tell me if I can have several profiles	create_account
where do I see a bill?	get_invoice
i got an error message when i tried to make a payment, but my card was charged anyway, how can i notify it?	payment_issue
I want to get an invoice, tell me where I can do it	get_invoice
i can't find my invoice, can i see it?	check_invoices
I lost my account password, can I retrieve it?	recover_password
please, could you tell me if I could register several accounts with the same email address?	create_account
can u ask an agent to solve a problem paying?	payment_issue
I have a problem when trying to make a payment, what should I do to report it?	payment_issue
I need a refund, what can I do?	get_refund
please, ask an agent how to download a ufcking bill	get_invoice
I want to see your payment options, what can I do?	check_payment_methods
i dont have an account	create_account
I want to se the free number of Customer Service	contact_customer_service
I lost my bills, what do I have to do to view them?	check_invoices
i need an online account and i want to create one	create_account
could you ask an agent how I can report fucking problems paying, please?	payment_issue
id like to ask for information about getting some bills	get_invoice
I want to request an invoice, telol me where I can do it	get_invoice
I want to view my bills, what do I have to do?	check_invoices
im discontent with the service, what should i do to make a complaint?	complaint
help me check my invoice	check_invoices
I got an error message when I attempted to pay, but my card was charged anyway, I need help notifying it	payment_issue
I don't want my profile, how do I cancel it?	delete_account
i dont have a profile, what can i do?	create_account
can you tell me about the options for ticket delivery?	delivery_options
where can I change my order?	change_order
I got no payment validation, can you help me?	payment_issue
what information do you have about changing my purchase?	change_order
I can't remember my password, what should I do to retrieve it?	recover_password
ask an agent where to see their money back policy	check_refund_policy
I have a question, how do I call Customer Support?	contact_customer_service
I bought a product, what should I do to modify my order?	change_order
can i create two online accounts with the same email?	create_account
I have an issue when trying to make a payment, how can I inform of it?	payment_issue
ask an agent where i can see my bills , please	check_invoices
I got an error when I tried to make a payment, but my card was charged anyway, help me inform of it	payment_issue
I want information, what should I do to talk to Customer Support?	contact_customer_service
the concert was postponed, what should I do to obtain a reimbursement?	get_refund
I changed my mind and I want to close my account	delete_account
i made a mistake, ask an agent to modify my order	change_order
I need a user account, what do I have to do?	create_account
can i write an opinion for a service?	review
can I change the information on my profile?	edit_account
I want to lodge a consumer complaint for a service	complaint
where do I view your money back guarantee?	check_refund_policy
I want to solve a problem making a payment, what can I do?	payment_issue
show me the phone number of Client Service	contact_customer_service
I have an issue making a payment and I want to notify it	payment_issue
I want to solve a problem making a payment, what should I do?	payment_issue
I want to use my other online account, what do I have to do to change them?	switch_account
I have a question, what do I haveto do to talk to Customer Service ?	contact_customer_service
i have a problem when trying to pay for my order, what should i do to report it?	payment_issue
i want to talk toan person	contact_human_agent
you arent helping, what can i do to talk to a human agent?	contact_human_agent
I want to know where I can modify my order	change_order
the event was postponed, what should I do to obtain a reimbursement?	get_refund
I want to file an complaint, what can I do?	complaint
I've got no online account and I would like to register	create_account
how to see the options for delivery	delivery_options
I don't want my account, what do I have to do to delete it?	delete_account
I losty my invoice, what can I do to view it?	check_invoices
could you ask an agent if I could track my fucking orders?	track_order
ask an agent if i can report an issue paying	payment_issue
tell me how long it takes for tickets to arrive	delivery_period
where do I see your money back guarantee?	check_refund_policy
i wanna view cancellation fees, what can i do?	check_cancellation_fee
I can't make a payment	payment_issue
can you tell me how to change my purchase?	change_order
tell me if I can make a payment with card	check_payment_methods
ask an agent where to make a consumer complaint for a service	complaint
i havent got an account, what do i have to do to open one?	create_account
can u ask an agent if i can inform of a problem with my payment?	payment_issue
how can I solve problems with my payment?	payment_issue
i have no fucking user account , please	create_account
I want to  know if my reimbursement has been processed	track_refund
how do  I track my shipment?	track_order
I have an issue paying for my order, can you help me?	payment_issue
I need a reimbursement, what do I have to do to get one?	get_refund
I got an error when I tried to pay, but I was charged anyway , what can I do?	payment_issue
I need help downloading some bills	get_invoice
i got an error message when i tried to make a payment, but my card was charged anyway and i want to inform of it, please	payment_issue
please, can you ask an agent where I can see my invoices?	check_invoices
ask an agent if i could notify an issue making a payment, please	payment_issue
can I check the cancellation penalty?	check_cancellation_fee
where do I notify a payment issue?	payment_issue
I bought something, can I modify my order?	change_order
please, ask an agent if i could obtain some bills	get_invoice
how do i inform of a problem paying?	payment_issue
you aren't helping, can I speak with somneone?	contact_human_agent
the event was postponed, what can I do?	get_refund
how do I report problems making a payment?	payment_issue
I forgot my password, what do I have to do to reset it?	recover_password
can you ask an agent how I can inform of problems paying, please?	payment_issue
i bought something, how do i modify my purchase?	change_order
I want information and I'd like to call Client Service	contact_customer_service
I lost my invoice and I want to see it	check_invoices
I want to see the mail address of Customer Service	contact_customer_service
I want to submit an opinion for a service, what can I do?	review
where to view your payment options	check_payment_methods
I have a problem paying for my online order, what can I do to infomr of it?	payment_issue
I found a problem while creating an account	registration_problems
I want to view the options for delivery, what can I do?	delivery_options
i wanna know if i can register two online accounts with a single email address	create_account
you arent helping, what can i do to contact someone?	contact_human_agent
tell me what the email of the Customer Service is	contact_customer_service
ask an agent if i can chexk my shipments	track_order
i lost my bill, help me check it	check_invoices
I need a user account	create_account
I can't understand you, help me talk to a human agent	contact_human_agent
you aren't helping, how do I contact a persin?	contact_human_agent
I found a problem registering	registration_problems
the concert was postponed, how can I get a refund?	get_refund
please, ask an agent how I can contact Cutomer Support	contact_customer_service
I need help viewing hte cancellation fees	check_cancellation_fee
please, ask an agent to update my shipping address	change_shipping_address
i didn't receive my bills, how do i see them?	check_invoices
i cant understand you, what should i do to speak with a human agent?	contact_human_agent
I can't understand you, can I speak with someone?	contact_human_agent
i got an err when i tried to pay, but i was charged anyway, can i inform of it?	payment_issue
the event was cancelled, what do I have to do to request a reimbursement?	get_refund
I'm happy with the service, what should I do to lodge a comment?	review
please, could you ask an agent how to switch to another account?	switch_account
ichanged mny mind, how can i remove my user account?	delete_account
where can I cancel my online account?	delete_account
I can't find my bill, can I see it?	check_invoices
can you check my package?	track_order
I have a problem when trying to pay, what should I do to report it?	payment_issue
please, ask an agent to recover my account password	recover_password
i forgot my account password, how can i reset it?	recover_password
i want to notify problems with my payment	payment_issue
how to remove my account	delete_account
I want to know if I can get some bills	get_invoice
could you ask an agent how I could notifyy a problem making a payment ?	payment_issue
i want to get information about requesting some invoices	get_invoice
where can I inform of payment problems?	payment_issue
i wanna see your reimbursement policy, what should i do?	check_refund_policy
can I make a consumer complaint for a service?	complaint
you aren't helping, what do I have to do to speak with a human?	contact_human_agent
I changed my mind, how do I cancel my online account?	delete_account
I don't undertand you, I need help speaking with a human	contact_human_agent
I ordered a product, i need help modifying my order	change_order
can i see my invoices?	check_invoices
ask an agent where I could see their refund policy	check_refund_policy
I changed my mind, how do I remove my user account?	delete_account
I purchased a product , I need help changing my order	change_order
I need help modifying my purchase	change_order
I would like to lode a comment, what do I have to do?	review
can u ask an agent to talk to client service?	contact_customer_service
tell me how to obtain some invoices	get_invoice
i want ot download some invoices, can you show me some information?	get_invoice
I can't understand you, can you contact a human?	contact_human_agent
i am happy with the service, how do i submit a comment?	review
I want to know if I can check my shipment	track_order
I want to use my other profile, can I switch them?	switch_account
you aren't helping and I want to speak with a human agent	contact_human_agent
i have no fucking shipping address, what should i do to set one up?	set_up_shipping_address
I can't pay, what can I do?	payment_issue
can I cancel my online account?	delete_account
I want to get information about seeing an invoice	get_invoice
can you show me the status of my order, please?	track_order
I don't want my user account and I want to cancel it	delete_account
I don't like the service and I want to make a consumer complaint	complaint
where can I get an refund?	get_refund
I forgot my account password, can you help me?	recover_password
i need heop checking the delivery options	delivery_options
hceck the cancellation fee	check_cancellation_fee
id like to view your money back policy	check_refund_policy
id like to see your fuckingv money back policy, what do i have to do?	check_refund_policy
I lost my invoices, how can I check them?	check_invoices
tell me if there is a free no to contact Customer Support	contact_customer_service
youre not helping, could u contact a person, please?	contact_human_agent
my profile was hacked, what do I have to do to get it back?	recover_password
I got an error when I atetmpted to make a payment, but my card was chargedanyway and I want to report it	payment_issue
where do i modify my shipping address?	change_shipping_address
what can you tell me about obtaining a bill?	get_invoice
check your money vack guarantee	check_refund_policy
how can I notify issues paying?	payment_issue
can you tell me the number of Customer Support?	contact_customer_service
ask an agent where i can check the cancellation fee	check_cancellation_fee
could you ask an agent how I could subscribe to the fucking newsletter, please?	newsletter_subscription
how to recover my account password	recover_password
how to contact a human agent	contact_human_agent
I ordered an item, I need help modifying my order	change_order
i cant remember my account password, what should i do?	recover_password
how can I view your money back guarantee?	check_refund_policy
ask an agent if i can change to another account	switch_account
i wanna reset my account password, how can i do it?	recover_password
I get an error when I attempt to make an payment, what do I have to do?	payment_issue
my account's been hacked, help me recover it	recover_password
canyou find information about the cancellation fee?	check_cancellation_fee
I have no user account, how do I create one?	create_account
can you tell me the phone number of client service?	contact_customer_service
I want to see my invoice, can you help me?	check_invoices
I don't have a profile, what can I do to create one?	create_account
the concert was cancelled, help me get arefund	get_refund
I got a error message when I tried to make a payment, but my card was charged anyway, what should I do to report it?	payment_issue
I have an issue when trying to pay, I need help informing of it	payment_issue
the event was cancelled, what do I have to do to get a reimbursement?	get_refund
i want to lodge a complaint for a service, can u help me?	complaint
you're not helping, I need help contacting a human	contact_human_agent
the concert was postponed, what do i have to do?	get_refund
I want to check your payment methods, can you help me?	check_payment_methods
the concert was postponed, how can I request a reimbursement?	get_refund
can I close my user account?	delete_account
i havent got an online account, what can i do to open one?	create_account
I would like to obtain a refund, could you help me?	get_refund
I want to file a comment for a service, what should I do?	review
where to make an order	place_order
I have an issue paying for my order, could you help me?	payment_issue
I olst my bill, can I check them?	check_invoices
how do I cancle a purchase?	cancel_order
can you tell me where I can modify my purchase?	change_order
I need a reimbursement, can you help me?	get_refund
i want to see the delivery period for my ticket	delivery_period
I changed my mind, what do I have to do to cancel my account?	delete_account
i want to know if i can create two accounts with the same email address	create_account
how do I report issues paying?	payment_issue
i have a problem when trying to make a payment with card, i need help notifying it	payment_issue
I bought an item, what can I do to change my orderr?	change_order
I want to notify a payment issue, what do I have to do?	payment_issue
I want to request information about obtaining an bill	get_invoice
where can I request a bill?	get_invoice
i changed my mind, how can i remove my profile?	delete_account
the event was cancelled, can i request a reimbursement?	get_refund
I have an issue when trying to pay for my online order, how do I report it?	payment_issue
where can I inform of issues with my payment?	payment_issue
where can i check the cancellation penalty?	check_cancellation_fee
I want to know if I can register several profiles with a single email address	create_account
ask an agent where i can make an order	place_order
I want to know where to request a bill	get_invoice
id like to see the ticket delivery options, can u help me, please?	delivery_options
I want information and I want to contact Client Service	contact_customer_service
ask an agent how i could reset my password, please	recover_password
I want to know how I can download some bills	get_invoice
where can I check my bill?	check_invoices
I have a problem when trying to pay with card, what do I have to do to report it?	payment_issue
my profile's been hacked, can you help me?	recover_password
i want to know if i can request a bill	get_invoice
my profile's been hacked, can you recover it?	recover_password
I do not want my account and I'd like to delete it, please	delete_account
i want to know if i can create more than one online account with the same email	create_account
I need help modifying my shipping address	change_shipping_address
I lost my password, how can I reset it?	recover_password
an error pops when I try to make a payment with card, what can I do?	payment_issue
can u ask an agent if my order is out for delivery?	track_order
I have a problem when trying to pay for my order, what should I do?	payment_issue
I don't like the service, what should I do to make a complaint?	complaint
please, ask an agent to give me information about their money back guarantee	check_refund_policy
tell me how to get some invoices	get_invoice
can you ask an agent if i can check my packages?	track_order
help me checkyour money back policy	check_refund_policy
I have a question, I need help speaking with Customer Service	contact_customer_service
I have a question, call Client Service	contact_customer_service
the show was cancelled, how could i get a reimbursement?	get_refund
is it possible to track my delivery?	track_order
I'm not happy with the service, what should I do to file a complaint?	complaint
i changed my mind, what can i do to delete my account?	delete_account
how can I view the cancellation fee?	check_cancellation_fee
i get an error message when i attempt to make a payment for my order	payment_issue
I want to know the status fo my reimbursement , what should I do to track it?	track_refund
where to viewmy invoices	check_invoices
i have a problem paying for my order and i want to inform of it	payment_issue
I'm not happy with the service, can you file a complaint?	complaint
I have a problm when trying to  pay with card, what can I do?	payment_issue
how can I notify problems paying?	payment_issue
i want information and i want to contact customer support	contact_customer_service
can you tell me where I can track my orders?	track_order
I'm having a problem when trying to create an account	registration_problems
can u ask an agent where to cancel my profile?	delete_account
where do I inform of issues with my pazyment?	payment_issue
I ordered a product, what can I do to change my order?	change_order
I don't like the service, what can I do to make a consumer complaint?	complaint
I want to file a review for a service, what do I have to do?	review
how can I check the ticket delivery options?	delivery_options
ask an agent how to report an issue with my payment	payment_issue
can you download an invoice?	get_invoice
please, can you ask an agent where I could get a rembursement?	get_refund
the game was postponed, what do I have to do to get a refund?	get_refund
help me solve payment problems	payment_issue
I have an issue paying for my order, what can I do to notify it?	payment_issue
I'm not happy with the service, what can I do to lodge a consumer complaint?	complaint
I want to report a problem paying	payment_issue
i didn't receive my invoices, how do i view them?	check_invoices
i wanna solve a problem paying, can u help me?	payment_issue
I have an issue making a paymet, what do I have to do?	payment_issue
how soon can i expect my ticket to arrive?	delivery_period
ask an agent if i can inform of issues paying, please	payment_issue
I can't understand you, how could I talk to someone?	contact_human_agent
i purchased a product and I want to change my purchase, please	change_order
tell me if I can track my order	track_order
I have a question and I want to contact Customer Service	contact_customer_service
i wanna check my packages , tell me where I can do it	track_order
I have a problem making a payment with card , what should I do?	payment_issue
I got an error message when I attempted to make an payment, but my card was charged anyway, I need help notifying it	payment_issue
I forgot my password, what should I do to reset it?	recover_password
how can I write a comment for a service?	review
I want to open an account, can you help me?	create_account
I need help deleting my account	delete_account
i wanna see some fucking bills, tell me how I can do it, please	get_invoice
youre not helping and id like to talk to a fucking human agent, lease	contact_human_agent
im not happy with the service, what do i have to do to file a complaint?	complaint
can u askm an agent to delete my profile?	delete_account
I got an error when I attempted to make a payment, but my card was charged anyway, what can I do to notify it?	payment_issue
can I register more than one online account with the same email?	create_account
tell me if I can own more than one account	create_account
i want to know the status of my reimbursement, how do i track it?	track_refund
you aren't helping, help me contact a person	contact_human_agent
i forgot my password, can u retrieve it?	recover_password
i wanna see the no of client service	contact_customer_service
I can't find my invoice andI want to see it	check_invoices
I do not understand you, could you contact a person?	contact_human_agent
I don't understand you, can I speak with someone?	contact_human_agent
how to inform of an issue paying	payment_issue
can u ask an agent to cancel an order?	cancel_order
I need an account, how can I open one?	create_account
I can't find my bills, show them	check_invoices
can i file a complaint?	complaint
you arent helping, i need help speaking with someone	contact_human_agent
how do I change my order?	change_order
you're not helping, can you contact a human agent?	contact_human_agent
ask an agent how to report a problem with my payment	payment_issue
i cant understand you, help me contact a human	contact_human_agent
I want information , I need help speaking with Customer Service	contact_customer_service
I'm happy with the service, what should I do to make an comment?	review
I want to check the status of my reimbursement, what can I do?	track_refund
how could i file a complaint?	complaint
is there a free phone number to contact customer service?	contact_customer_service
I have an issue paying for my online order, I need help reporting it	payment_issue
i can't find my invoice and i want to see it	check_invoices
I didn't receive my bill and I want to check it	check_invoices
the game was postponed, what should I do?	get_refund
ask an agent how i can notify a payment problem	payment_issue
help me leave a review for a service	review
show me the phone number to contact Customer Service	contact_customer_service
ask an agent if i can make an order	place_order
csn I tack my orders?	track_order
you arne't helping, what do I have to do to contact someone?	contact_human_agent
I want to recover my account password, how can I do it?	recover_password
i dont understand you and i wanna speak with a fucking human, please	contact_human_agent
I got an error message when I tried to pay, but my card was charged anyway, what do I have to do?	payment_issue
can you tell me if I can create two online accounts with a single email address?	create_account
i wanna know where I can get an invoice	get_invoice
where do I file a complaint for a service?	complaint
I lost my account password, what can I do to retrieve it?	recover_password
could u ask an agent how i can notify problems with my payment?	payment_issue
i wanna update my shipping address, what should i do?	change_shipping_address
can i update the information on my profile?	edit_account
I want to retrieve my account password, what should I do?	recover_password
an error message pops when i trfy to pay	payment_issue
help me inform of issues making a payment	payment_issue
I want to submit a consumer complaint, can youhlp me?	complaint
I need information about the delivery period for my ticket	delivery_period
I get an error message when I try to make a payment with card, can you help me?	payment_issue
youre not helping, i need help talking to a human agent	contact_human_agent
the game was cancelled and I want to obtain a refund	get_refund
can u ask an agent if i can inform of issues making a payment?	payment_issue
please, could u ask an agent where to notify fucking problems making a payment?	payment_issue
i havent got an online account and i want to create one	create_account
ask an agent how to lodge a complaint	complaint
I have an issue when trying to pay, report it	payment_issue
I want information, could you talk to Customer Service?	contact_customer_service
could you ask an agent where I can see a bill?	get_invoice
ask an agent how I can notify issues making a payment, please	payment_issue
i got an error message when i attempted to make a payment, but my card was charged anyway, inform of it	payment_issue
I need information, could I send an email to Customer Support, please?	contact_customer_service
I have an issue paying, what do I have to do to report it?	payment_issue
can u ask an agent how to see the cancellation penalty?	check_cancellation_fee
I lost my bills, ca you view them?	check_invoices
I need help leaving a comment for a service	review
I don't have a user account, what do I have to do to open one?	create_account
ask an agent if I can solve a fucking issue with my payment	payment_issue
I lost my password, what do I have to do to reset it?	recover_password
where do I see my bill?	check_invoices
I want to obtain a bill, can you tell me where I can do it?	get_invoice
I want to request information about seeing some bills	get_invoice
I don't have an online account, how can I create one?	create_account
im not happy with the service and i want to file a complaint, please	complaint
i want to solve an issue paying	payment_issue
i cant remember my password, recover it	recover_password
I lost my account password, I need help recovering it	recover_password
i have an issue when trying to make a payment, what can i do to inform of it?	payment_issue
please, I want to know if i can get some bills	get_invoice
could you ask an agent about the cancellation fee?	check_cancellation_fee
i can't find my invoices and i want to see them	check_invoices
you aren't helping, what do I have to do to talk to a human agent?	contact_human_agent
please, ask an agent where i could register	create_account
how to see my bills	check_invoices
i wanna view the ticket delivery options, what can i do?	delivery_options
I have an issue paying for my order, how do I inform of it?	payment_issue
my account's been hacked, can I get  it back?	recover_password
